wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.0848,65.3208,106.4282,4.85E+10,2.02E+10,2.68E+10,1.33E+10,5.38E+10,0.1048307,0.004991153,0.1978155,2.484341,2863.976,4666.267,1.629307,36.86036,2.711129
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.2372,66.09583,107.9808,4.78E+10,1.99E+10,2.66E+10,1.33E+10,5.31E+10,0.1228219,0.007258915,0.2004129,2.472878,2822.751,4611.514,1.633698,31.37383,2.534828
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.3896,67.13319,110.7592,4.46E+10,1.84E+10,2.56E+10,1.33E+10,5.02E+10,0.1449735,0.007312736,0.2096186,2.457401,2752,4540.28,1.649831,33.15705,2.489926
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.542,66.82569,113.4599,4.39E+10,1.78E+10,2.75E+10,1.57E+10,5.12E+10,0.1508541,0.00726805,0.2343419,2.443059,2686.482,4561.126,1.697862,39.01009,2.51669
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.6944,65.79026,115.8254,4.19E+10,1.66E+10,2.93E+10,1.83E+10,5.15E+10,0.1440135,0.007151466,0.2617507,2.421468,2631.597,4632.959,1.760572,41.50061,2.563458
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.8468,64.85545,118.3567,4.06E+10,1.58E+10,3.15E+10,2.10E+10,5.26E+10,0.1347688,0.006017204,0.2853679,2.39786,2575.321,4699.726,1.824973,38.13108,2.588105
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5689.9992,65.16183,119.2748,3.94E+10,1.53E+10,3.09E+10,2.07E+10,5.12E+10,0.1298707,0.00354772,0.2872795,2.392626,2555.449,4677.592,1.830439,32.07168,2.626964
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.1516,64.9215,118.8962,4.06E+10,1.58E+10,3.19E+10,2.13E+10,5.29E+10,0.1318276,0.000162292,0.2875926,2.389293,2563.583,4694.904,1.831384,29.28924,2.70308
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.304,64.16476,117.9055,4.30E+10,1.67E+10,3.41E+10,2.30E+10,5.64E+10,0.1375325,2.80E-06,0.2896123,2.40637,2585.13,4750.301,1.837546,29.0758,2.723967
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.4564,65.38978,114.9184,4.23E+10,1.68E+10,2.95E+10,1.83E+10,5.18E+10,0.139346,7.49E-06,0.2604752,2.433139,2652.397,4661.364,1.757512,29.47189,2.625893
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.6088,65.49475,113.624,4.51E+10,1.80E+10,3.02E+10,1.82E+10,5.42E+10,0.1395105,1.09E-05,0.2511995,2.47184,2682.546,4653.808,1.734857,32.60022,2.452645
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.7612,66.43664,113.3593,4.53E+10,1.83E+10,2.88E+10,1.67E+10,5.32E+10,0.1393828,0.000788899,0.2383924,2.494764,2688.795,4587.877,1.706297,36.51039,2.372878
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5690.9136,69.15482,113.519,4.33E+10,1.80E+10,2.45E+10,1.25E+10,4.84E+10,0.1388722,0.003978675,0.2048416,2.500976,2685.013,4407.846,1.641643,38.57326,2.436428
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.066,69.03416,113.6583,4.32E+10,1.79E+10,2.46E+10,1.27E+10,4.85E+10,0.1358398,0.00660557,0.2077123,2.501848,2681.722,4415.209,1.646409,37.94461,2.582973
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.2184,68.70656,113.9145,4.37E+10,1.80E+10,2.55E+10,1.35E+10,4.95E+10,0.1291727,0.005707521,0.2141047,2.503394,2675.691,4436.262,1.657988,37.03535,2.723722
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.3708,69.52286,113.9673,4.35E+10,1.81E+10,2.45E+10,1.24E+10,4.86E+10,0.1255027,0.00364002,0.2036467,2.495511,2674.451,4384.201,1.63929,35.26018,2.799245
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.5232,69.11012,114.305,4.22E+10,1.74E+10,2.44E+10,1.28E+10,4.77E+10,0.1268747,0.001759787,0.2119014,2.479168,2666.552,4410.362,1.653959,31.85023,2.782702
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.6756,66.37345,115.3214,4.27E+10,1.70E+10,2.87E+10,1.74E+10,5.14E+10,0.1301079,9.35E-05,0.2521672,2.470346,2643.059,4592.555,1.737626,31.1172,2.698908
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.828,66.52244,116.5981,4.42E+10,1.76E+10,3.05E+10,1.88E+10,5.40E+10,0.1416357,0.000789602,0.2587039,2.465881,2614.121,4581.916,1.752761,35.3047,2.626898
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5691.9804,66.79934,119.6833,3.99E+10,1.57E+10,2.94E+10,1.89E+10,5.03E+10,0.1453744,0.00377246,0.2737276,2.447536,2546.805,4562.923,1.791676,42.05904,2.574824
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.1328,67.58874,121.0009,3.93E+10,1.54E+10,2.89E+10,1.86E+10,4.94E+10,0.1473567,0.008786235,0.2732431,2.43013,2519.003,4509.658,1.790254,53.56504,2.545438
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.2852,67.20717,121.1039,3.88E+10,1.52E+10,2.91E+10,1.89E+10,4.93E+10,0.1512305,0.01410293,0.2774809,2.415228,2516.848,4535.24,1.801952,68.68372,2.538344
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.4376,68.31841,119.8939,3.93E+10,1.56E+10,2.72E+10,1.68E+10,4.80E+10,0.1568011,0.01639435,0.2595446,2.403325,2542.261,4461.524,1.754967,76.48844,2.613223
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.59,68.63213,120.3352,3.85E+10,1.53E+10,2.66E+10,1.64E+10,4.70E+10,0.1467235,0.01167152,0.2589419,2.379264,2532.926,4441.072,1.753337,70.94169,2.743747
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.7424,68.229,120.5998,3.79E+10,1.50E+10,2.69E+10,1.69E+10,4.68E+10,0.1404441,0.00727751,0.2646267,2.371341,2527.367,4467.316,1.767579,57.00629,2.814254
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5692.8948,67.78627,119.6157,3.96E+10,1.57E+10,2.79E+10,1.74E+10,4.88E+10,0.1333261,0.006990393,0.2634599,2.393888,2548.17,4496.494,1.764599,45.13664,2.806054
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.0472,68.70667,118.0451,4.02E+10,1.62E+10,2.62E+10,1.54E+10,4.78E+10,0.1259257,0.009813893,0.2437855,2.424086,2582.084,4436.291,1.718133,36.73542,2.78
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.1996,68.45743,115.8602,4.26E+10,1.73E+10,2.64E+10,1.49E+10,4.95E+10,0.1255914,0.00995054,0.2317884,2.435002,2630.802,4452.407,1.692436,31.05826,2.825975
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.352,68.17821,115.1218,4.11E+10,1.67E+10,2.53E+10,1.42E+10,4.76E+10,0.1386968,0.01263348,0.2299009,2.421527,2647.634,4470.64,1.688542,30.0664,2.906904
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.5044,68.28957,115.4103,4.10E+10,1.66E+10,2.53E+10,1.43E+10,4.75E+10,0.1437113,0.01200631,0.2306245,2.416031,2641.013,4463.347,1.690014,32.73216,2.942894
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.6568,68.48799,115.5324,4.21E+10,1.71E+10,2.59E+10,1.45E+10,4.87E+10,0.1469207,0.009903503,0.2290902,2.435552,2638.22,4450.417,1.686901,34.92433,2.891903
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.8092,71.50014,117.2394,4.06E+10,1.69E+10,2.29E+10,1.16E+10,4.54E+10,0.1498645,0.006811244,0.2038649,2.463298,2599.836,4263.318,1.639807,37.54249,2.769965
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5693.9616,74.60831,121.9055,3.65E+10,1.52E+10,2.03E+10,1.02E+10,4.06E+10,0.1474447,0.001321051,0.2005595,2.466763,2500.477,4085.665,1.633947,41.52153,2.615688
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.114,74.30059,124.7463,3.60E+10,1.47E+10,2.18E+10,1.20E+10,4.14E+10,0.1512933,0.0013682,0.2250231,2.433441,2443.412,4102.263,1.678955,42.70807,2.504659
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.2664,74.20667,126.419,3.44E+10,1.39E+10,2.18E+10,1.25E+10,4.04E+10,0.1583036,0.000624329,0.2371402,2.39639,2411.047,4107.448,1.703609,38.4944,2.431219
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.4188,73.1506,125.9207,3.39E+10,1.36E+10,2.22E+10,1.31E+10,4.03E+10,0.1681556,2.96E-05,0.2453078,2.373041,2420.573,4166.787,1.721402,31.24998,2.434571
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.5712,72.37916,124.3012,3.60E+10,1.45E+10,2.34E+10,1.37E+10,4.27E+10,0.1794941,2.80E-06,0.2435,2.372715,2452.128,4211.178,1.717359,30.91105,2.452325
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.7236,67.61736,122.4134,3.75E+10,1.46E+10,2.85E+10,1.87E+10,4.80E+10,0.1896736,2.80E-06,0.2803471,2.384228,2489.951,4508.763,1.810715,36.2612,2.477497
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5694.876,67.63181,121.315,3.86E+10,1.51E+10,2.85E+10,1.84E+10,4.87E+10,0.1739518,6.18E-06,0.2745175,2.388736,2512.476,4506.761,1.793762,38.7238,2.50175
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.0284,67.81026,119.0294,4.04E+10,1.60E+10,2.80E+10,1.73E+10,4.93E+10,0.1564228,0.000825564,0.259716,2.381974,2560.757,4494.896,1.755334,36.8623,2.525177
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.1808,66.60954,117.9605,4.00E+10,1.58E+10,2.85E+10,1.79E+10,4.95E+10,0.1348677,0.003878831,0.2659349,2.364691,2583.923,4575.995,1.770941,34.30475,2.585712
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.3332,66.25117,116.6735,4.05E+10,1.61E+10,2.84E+10,1.77E+10,4.98E+10,0.1154216,0.007726285,0.2620592,2.369407,2612.432,4600.678,1.761076,33.81881,2.716336
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.4856,65.08742,114.5374,4.30E+10,1.71E+10,3.01E+10,1.87E+10,5.28E+10,0.1145017,0.007906898,0.261531,2.393313,2661.181,4683.003,1.759747,36.85598,2.956216
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.638,61.46857,113.8141,4.60E+10,1.78E+10,3.73E+10,2.54E+10,6.10E+10,0.1001753,0.005017794,0.2939997,2.421241,2678.056,4959.395,1.851839,40.44528,3.179169
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.7904,59.05688,110.9315,4.76E+10,1.83E+10,4.02E+10,2.80E+10,6.45E+10,0.0815955,0.002836799,0.3022437,2.425226,2747.727,5161.469,1.878424,44.39127,3.253035
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5695.9428,57.14372,108.7443,4.92E+10,1.88E+10,4.30E+10,3.05E+10,6.81E+10,0.06290746,0.002626168,0.3092629,2.425563,2802.955,5334.182,1.903035,46.34221,3.172995
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.0952,56.92384,104.0707,5.40E+10,2.10E+10,4.22E+10,2.82E+10,7.02E+10,0.05010455,0.005180939,0.2864333,2.441091,2929.052,5354.526,1.828236,50.26988,3.097236
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.2476,57.52857,101.3374,5.76E+10,2.28E+10,4.04E+10,2.51E+10,7.08E+10,0.05167405,0.01093032,0.2621473,2.490958,3007.866,5298.267,1.761547,54.59754,3.11818
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.4,56.134,100.3787,5.94E+10,2.33E+10,4.35E+10,2.80E+10,7.46E+10,0.07893369,0.01095599,0.2724757,2.553904,3036.51,5430.034,1.788236,61.98162,3.248257
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.5524,66.01352,102.3141,5.45E+10,2.39E+10,2.57E+10,9.78E+09,5.75E+10,0.1144167,0.007466045,0.1418689,2.617652,2979.116,4623.292,1.551669,57.32253,3.391192
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.7048,67.41962,110.4597,4.91E+10,2.04E+10,2.76E+10,1.39E+10,5.48E+10,0.1380839,0.006080991,0.2025789,2.647975,2760.149,4520.981,1.638325,48.23456,3.439068
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5696.8572,71.35928,113.9707,4.48E+10,1.90E+10,2.32E+10,1.05E+10,4.85E+10,0.1378429,0.008268616,0.177567,2.656678,2674.472,4271.996,1.59726,38.33399,3.338508
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.0096,69.05351,114.4862,4.57E+10,1.88E+10,2.66E+10,1.41E+10,5.17E+10,0.1100238,0.0109813,0.2139586,2.625514,2662.33,4414.236,1.658045,43.83664,3.246736
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.162,67.51561,118.2734,4.34E+10,1.73E+10,2.99E+10,1.84E+10,5.29E+10,0.07696159,0.01531011,0.2580764,2.57795,2577.218,4514.611,1.751891,52.42564,3.184823
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.3144,63.4944,117.0412,4.38E+10,1.70E+10,3.51E+10,2.37E+10,5.77E+10,0.05716547,0.01370907,0.2913945,2.501714,2604.232,4801.315,1.843607,53.37675,3.111706
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.4668,61.5969,111.984,4.53E+10,1.76E+10,3.48E+10,2.30E+10,5.83E+10,0.04870425,0.008449229,0.2830629,2.417636,2722.078,4948.491,1.817973,48.46942,2.953092
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.6192,59.44795,107.5065,4.79E+10,1.87E+10,3.62E+10,2.38E+10,6.12E+10,0.04760668,0.002919967,0.2797642,2.387738,2835.391,5127.475,1.8084,47.0475,2.862105
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.7716,60.3695,107.0179,4.72E+10,1.86E+10,3.37E+10,2.13E+10,5.85E+10,0.04880921,0.001178979,0.2666095,2.442477,2848.124,5048.98,1.772743,53.73927,3.036182
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5697.924,60.08133,107.9654,5.44E+10,2.13E+10,4.04E+10,2.62E+10,6.89E+10,0.048774,0.003676079,0.2756867,2.568367,2823.138,5073.131,1.796994,60.95146,3.40283
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.0764,60.564,107.44,5.61E+10,2.21E+10,4.01E+10,2.54E+10,6.97E+10,0.04728,0.007985583,0.267111,2.671233,2836.935,5032.709,1.774001,65.0657,3.732706
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.2288,57.19601,106.4423,5.80E+10,2.23E+10,4.76E+10,3.27E+10,7.74E+10,0.04437037,0.008763948,0.2969424,2.705766,2863.535,5329.903,1.861263,61.99935,3.87899
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.3812,58.9454,106.9174,5.63E+10,2.20E+10,4.30E+10,2.83E+10,7.23E+10,0.04333031,0.00588846,0.2816332,2.689072,2850.803,5171.157,1.813918,57.56122,3.878113
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.5336,58.20871,106.8614,5.52E+10,2.14E+10,4.36E+10,2.93E+10,7.21E+10,0.05084103,0.004863811,0.2890469,2.664799,2852.293,5236.382,1.835849,68.85541,3.858437
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.686,59.18864,105.4265,5.65E+10,2.23E+10,4.10E+10,2.61E+10,7.06E+10,0.07411714,0.004500991,0.2698098,2.65321,2891.14,5149.715,1.781244,96.54975,3.841114
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.8384,58.30545,103.9062,5.80E+10,2.28E+10,4.20E+10,2.68E+10,7.25E+10,0.08101506,0.004404986,0.2702086,2.656337,2933.445,5227.708,1.782103,106.2067,3.836809
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5698.9908,56.28552,103.4687,5.97E+10,2.31E+10,4.73E+10,3.19E+10,7.82E+10,0.09205288,0.004350411,0.2898155,2.667907,2945.819,5415.569,1.838382,90.80098,3.830733
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.1432,54.8946,103.1918,6.15E+10,2.36E+10,5.19E+10,3.62E+10,8.34E+10,0.1092085,0.00490913,0.3026467,2.674356,2953.724,5552.607,1.879862,59.04959,3.887596
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.2956,57.12629,102.1952,6.13E+10,2.41E+10,4.50E+10,2.89E+10,7.71E+10,0.1118969,0.007487347,0.2726358,2.654327,2982.542,5335.987,1.789117,42.543,4.039732
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.448,56.72091,102.4146,5.83E+10,2.28E+10,4.39E+10,2.87E+10,7.43E+10,0.1028068,0.008816283,0.2787686,2.627592,2976.139,5373.701,1.805597,33.90691,4.200934
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.6004,53.73912,104.0345,5.76E+10,2.19E+10,5.28E+10,3.82E+10,8.20E+10,0.09652349,0.01311735,0.3178463,2.615757,2929.831,5672.634,1.936263,28.27461,4.27296
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.7528,56.517,102.47,6.08E+10,2.37E+10,4.64E+10,3.05E+10,7.80E+10,0.09492689,0.01649047,0.2811955,2.630949,2974.564,5393.793,1.813403,26.86804,4.151842
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5699.9052,56.87978,100.8197,6.11E+10,2.41E+10,4.36E+10,2.76E+10,7.58E+10,0.0989382,0.01543336,0.2665199,2.637142,3023.257,5358.675,1.772511,29.68286,3.962536
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.0576,59.83198,100.0981,5.92E+10,2.42E+10,3.55E+10,1.94E+10,6.78E+10,0.1092572,0.007179946,0.2218345,2.629891,3045.019,5094.917,1.673229,41.13298,3.74372
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.21,61.67226,101.0756,5.73E+10,2.38E+10,3.22E+10,1.63E+10,6.39E+10,0.1179476,0.002931318,0.2034309,2.60756,3015.579,4942.45,1.638957,75.42227,3.507751
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.3624,61.2631,101.4203,5.66E+10,2.34E+10,3.29E+10,1.73E+10,6.40E+10,0.1154596,0.001007276,0.2127384,2.587749,3005.318,4975.279,1.655494,134.4838,3.241113
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.5148,62.32003,101.2965,5.56E+10,2.33E+10,3.05E+10,1.49E+10,6.15E+10,0.1030813,0.000274825,0.1954649,2.554398,3008.989,4890.958,1.625451,168.8818,2.950449
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.6672,62.99688,101.3661,5.43E+10,2.29E+10,2.88E+10,1.35E+10,5.93E+10,0.08645061,3.71E-05,0.1853479,2.520049,3006.922,4838.358,1.609073,161.6631,2.709713
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.8196,62.08604,101.7256,5.31E+10,2.21E+10,2.98E+10,1.51E+10,5.93E+10,0.07507613,1.58E-05,0.2031553,2.487627,2996.297,4909.371,1.638484,139.7822,2.62453
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5700.972,61.42849,102.2832,5.33E+10,2.19E+10,3.15E+10,1.69E+10,6.06E+10,0.07767195,0.00073735,0.2178897,2.469819,2979.966,4961.891,1.665089,139.2933,2.811179
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.1244,58.97387,103.1951,5.37E+10,2.13E+10,3.69E+10,2.27E+10,6.53E+10,0.07851282,0.004093601,0.2573506,2.453563,2953.641,5168.821,1.75002,153.0214,3.304899
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.2768,59.78278,104.9482,5.14E+10,2.04E+10,3.56E+10,2.20E+10,6.28E+10,0.07251087,0.006180591,0.2598165,2.46422,2904.331,5098.523,1.755491,141.3643,3.77143
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.4292,59.74775,105.4694,5.25E+10,2.08E+10,3.70E+10,2.32E+10,6.48E+10,0.06136716,0.005660038,0.2637126,2.491644,2889.941,5101.449,1.765245,117.7223,3.893544
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.5816,57.76445,105.0478,5.74E+10,2.23E+10,4.41E+10,2.92E+10,7.39E+10,0.0535894,0.004256681,0.2832458,2.537591,2901.54,5276.901,1.818644,108.1337,3.674219
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.734,57.20123,104.1131,5.59E+10,2.18E+10,4.31E+10,2.86E+10,7.21E+10,0.05591248,0.00626257,0.2838152,2.572261,2927.595,5328.575,1.820121,123.979,3.474935
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5701.8864,57.57698,103.8999,5.48E+10,2.14E+10,4.12E+10,2.69E+10,6.98E+10,0.06043672,0.01122816,0.2784007,2.579857,2933.594,5293.795,1.804544,139.74,3.497495
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.0388,55.30832,103.4515,5.92E+10,2.28E+10,4.93E+10,3.41E+10,7.96E+10,0.06206113,0.01776463,0.2998406,2.571269,2946.311,5511.369,1.870586,128.2187,3.665352
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.1912,53.74667,102.334,6.11E+10,2.33E+10,5.35E+10,3.79E+10,8.46E+10,0.05904881,0.02294773,0.3095372,2.545887,2978.498,5671.243,1.904046,101.7017,3.789571
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.3436,54.63138,100.284,6.10E+10,2.37E+10,4.82E+10,3.24E+10,7.97E+10,0.05301763,0.02228064,0.2889233,2.528862,3039.424,5579.295,1.835708,76.5257,3.824037
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.496,54.26777,99.90406,6.02E+10,2.33E+10,4.79E+10,3.24E+10,7.90E+10,0.0567397,0.01674702,0.2907143,2.516394,3050.928,5616.61,1.84095,67.89242,3.794269
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.6484,53.6203,98.1121,6.25E+10,2.43E+10,4.89E+10,3.27E+10,8.13E+10,0.064315,0.01110821,0.2870485,2.511297,3106.701,5684.453,1.82975,62.38816,3.745171
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.8008,54.18521,95.59905,6.47E+10,2.56E+10,4.55E+10,2.85E+10,7.97E+10,0.07432505,0.005933082,0.2632499,2.510807,3188.417,5625.186,1.764338,64.05774,3.708125
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5702.9532,53.68891,93.74969,6.67E+10,2.65E+10,4.55E+10,2.78E+10,8.09E+10,0.08482482,0.002003518,0.2559796,2.512331,3251.265,5677.177,1.746158,64.33599,3.665373
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.1056,56.09375,94.67438,6.40E+10,2.60E+10,3.94E+10,2.21E+10,7.41E+10,0.09302006,0.000571333,0.2294758,2.510767,3219.474,5434.286,1.687911,60.12182,3.636793
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.258,55.83924,95.73705,6.31E+10,2.54E+10,4.08E+10,2.39E+10,7.47E+10,0.09503974,0.000214525,0.2421829,2.50903,3183.738,5458.539,1.714522,52.69477,3.613818
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.4104,55.11766,96.64327,6.29E+10,2.50E+10,4.35E+10,2.68E+10,7.68E+10,0.09395719,0.000733773,0.258936,2.506774,3153.879,5530.032,1.753423,45.70934,3.594117
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.5628,55.41839,97.37357,6.18E+10,2.45E+10,4.30E+10,2.67E+10,7.57E+10,0.08997045,0.001832612,0.2604521,2.506646,3130.22,5499.989,1.757062,41.0203,3.571349
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.7152,57.49723,100.8123,5.76E+10,2.29E+10,3.98E+10,2.46E+10,7.03E+10,0.08500551,0.002495257,0.2589464,2.507559,3023.611,5301.464,1.753348,39.12164,3.553238
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5703.8676,58.93815,101.8491,5.63E+10,2.25E+10,3.73E+10,2.22E+10,6.73E+10,0.08296981,0.000959066,0.2482582,2.511132,2992.674,5171.663,1.728096,40.0871,3.538465
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.02,59.04065,103.3216,5.51E+10,2.19E+10,3.79E+10,2.33E+10,6.71E+10,0.08589889,0.00021205,0.2575624,2.515569,2950.042,5162.545,1.750007,39.61368,3.522328
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.1724,60.61687,104.6267,5.34E+10,2.14E+10,3.53E+10,2.10E+10,6.38E+10,0.09167469,1.52E-05,0.2473662,2.516927,2913.235,5028.477,1.726066,34.09523,3.516025
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.3248,60.22344,105.1407,5.31E+10,2.12E+10,3.63E+10,2.22E+10,6.45E+10,0.09675296,7.49E-06,0.2558457,2.521322,2898.976,5061.168,1.745851,25.23165,3.494549
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.4772,56.57502,104.8734,5.52E+10,2.13E+10,4.49E+10,3.07E+10,7.33E+10,0.09959562,8.97E-05,0.2946175,2.520943,2906.363,5388.567,1.854044,19.78674,3.505745
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.6296,56.9564,103.19,5.65E+10,2.21E+10,4.30E+10,2.83E+10,7.24E+10,0.1008642,0.000440691,0.2808916,2.523713,2953.811,5351.487,1.81176,18.69775,3.501398
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.782,59.40627,101.7942,5.61E+10,2.26E+10,3.62E+10,2.12E+10,6.63E+10,0.09673422,0.00095901,0.2415788,2.526359,2994.301,5131.203,1.713716,17.80863,3.491016
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5704.9344,59.52377,101.2382,5.68E+10,2.30E+10,3.58E+10,2.05E+10,6.65E+10,0.08973435,0.000478127,0.2358287,2.531598,3010.726,5120.643,1.700802,17.52969,3.464796
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5705.0868,58.60757,99.54302,5.88E+10,2.38E+10,3.69E+10,2.11E+10,6.87E+10,0.07883386,2.93E-05,0.2347177,2.536438,3062.036,5200.758,1.698466,17.72083,3.449201
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5705.2392,59.77426,98.27084,5.90E+10,2.45E+10,3.35E+10,1.72E+10,6.61E+10,0.065498,0.000238016,0.2062776,2.537791,3101.655,5099.293,1.644089,19.79219,3.451576
