wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.1544,65.20579,105.6712,5.04E+10,2.11E+10,2.73E+10,1.32E+10,5.55E+10,0.09042086,0.005784864,0.1925308,2.540485,2884.442,4674.646,1.620624,46.39183,4.398927,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.3068,64.51707,105.1926,5.17E+10,2.16E+10,2.86E+10,1.42E+10,5.74E+10,0.08319418,0.006042304,0.1984107,2.570075,2897.621,4725.325,1.630681,39.39927,4.519403,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.4592,63.08492,104.2974,5.36E+10,2.21E+10,3.10E+10,1.62E+10,6.04E+10,0.07798099,0.005544821,0.2114763,2.587999,2922.572,4832.814,1.653516,32.40671,4.616299,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.6116,61.56551,102.9932,5.57E+10,2.28E+10,3.34E+10,1.82E+10,6.38E+10,0.07310787,0.005396446,0.2220084,2.603055,2959.835,4952.401,1.673088,25.41415,4.687129,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.764,60.3215,101.298,5.82E+10,2.37E+10,3.53E+10,1.95E+10,6.69E+10,0.06899852,0.002304578,0.2252331,2.621452,3009.197,5053.092,1.679272,21.23694,4.740149,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5020.9164,59.92532,99.92547,6.00E+10,2.46E+10,3.56E+10,1.92E+10,6.84E+10,0.06767912,0.000527778,0.219068,2.645323,3050.506,5086.352,1.66748,17.05974,4.756354,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.0688,59.77036,98.68204,6.16E+10,2.54E+10,3.54E+10,1.85E+10,6.93E+10,0.07319033,3.06E-06,0.2101971,2.665454,3088.876,5099.541,1.651008,12.88253,4.748111,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.2212,59.57854,97.72052,6.24E+10,2.59E+10,3.52E+10,1.79E+10,6.97E+10,0.08589423,6.65E-06,0.2041622,2.663001,3119.202,5116.002,1.640186,11.91156,4.732615,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.3736,59.39906,97.36523,6.23E+10,2.59E+10,3.50E+10,1.78E+10,6.95E+10,0.09353487,2.42E-05,0.2035809,2.640617,3130.496,5131.415,1.639176,10.94059,4.704229,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.526,59.61531,97.6453,6.13E+10,2.55E+10,3.44E+10,1.74E+10,6.84E+10,0.09879409,0.003548463,0.2028543,2.616268,3121.51,5112.941,1.63796,9.969624,4.678184,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.6784,60.14338,97.98581,6.04E+10,2.52E+10,3.33E+10,1.65E+10,6.69E+10,0.09952358,0.00589012,0.1977437,2.60568,3110.709,5068.109,1.629235,10.01757,4.654068,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.8308,60.98594,98.71134,5.92E+10,2.49E+10,3.20E+10,1.54E+10,6.52E+10,0.09879621,0.006180258,0.1910438,2.607409,3087.931,4999.523,1.618969,10.06551,4.628833,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5021.9832,62.70253,100.0041,5.68E+10,2.42E+10,2.93E+10,1.32E+10,6.15E+10,0.10134,0.004821748,0.1752614,2.599267,3048.447,4864.88,1.595748,10.11345,4.603165,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.1356,64.54787,102.4051,5.31E+10,2.27E+10,2.68E+10,1.17E+10,5.71E+10,0.1140988,0.004234527,0.1694115,2.561129,2977.9,4722.326,1.586374,10.3147,4.577821,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.288,65.29603,105.7507,4.94E+10,2.07E+10,2.67E+10,1.29E+10,5.43E+10,0.1330555,0.002649651,0.191578,2.493347,2883.328,4668.537,1.619436,10.51594,4.543165,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.4404,66.27033,108.8614,4.59E+10,1.91E+10,2.60E+10,1.33E+10,5.14E+10,0.154336,0.002383165,0.2051104,2.429301,2800.919,4599.811,1.64262,10.71719,4.495667,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.5928,67.4255,111.9125,4.33E+10,1.78E+10,2.53E+10,1.34E+10,4.90E+10,0.1746782,0.002470685,0.2149863,2.398294,2724.406,4521.931,1.659831,11.41902,4.431739,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.7452,69.18322,115.1899,4.08E+10,1.68E+10,2.41E+10,1.29E+10,4.65E+10,0.1901969,0.002256016,0.2175528,2.393828,2647.525,4406.934,1.664861,12.12086,4.373844,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5022.8976,71.16738,119.2902,3.83E+10,1.56E+10,2.31E+10,1.27E+10,4.39E+10,0.1948599,0.003956215,0.223549,2.392547,2556.611,4285.204,1.676215,12.82269,4.310083,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.05,73.70805,124.1213,3.53E+10,1.44E+10,2.16E+10,1.20E+10,4.07E+10,0.1903492,0.007141611,0.227119,2.378519,2458.362,4137.399,1.683603,13.86455,4.239605,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.2024,76.15132,129.7976,3.22E+10,1.30E+10,2.04E+10,1.18E+10,3.78E+10,0.1897475,0.008056104,0.237276,2.355728,2349.634,4004.186,1.704435,14.90642,4.156794,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.3548,77.8754,134.6307,2.98E+10,1.19E+10,1.97E+10,1.18E+10,3.56E+10,0.1920052,0.006742555,0.2477186,2.324316,2265.482,3914.114,1.728613,15.94828,4.083304,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.5072,78.68697,138.8359,2.80E+10,1.11E+10,1.97E+10,1.23E+10,3.45E+10,0.1937989,0.004550069,0.2633383,2.296799,2195.678,3873.821,1.764366,17.17924,4.016909,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.6596,79.47759,141.0833,2.70E+10,1.07E+10,1.94E+10,1.23E+10,3.36E+10,0.192053,0.00487446,0.2674875,2.285394,2160.632,3835.114,1.775096,18.41021,3.965222,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.812,79.92944,142.6539,2.66E+10,1.05E+10,1.94E+10,1.24E+10,3.33E+10,0.1846509,0.008394307,0.2711886,2.292591,2136.668,3813.404,1.784754,19.64117,3.925893,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5023.9644,80.05754,143.4702,2.65E+10,1.04E+10,1.95E+10,1.26E+10,3.34E+10,0.1793322,0.0104881,0.2738579,2.3059,2124.527,3807.286,1.792114,20.50771,3.90068,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.1168,79.6929,144.0743,2.66E+10,1.04E+10,2.01E+10,1.32E+10,3.39E+10,0.1762052,0.01009266,0.2795584,2.31991,2115.587,3824.764,1.807902,21.37424,3.876992,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.2692,78.95528,143.611,2.69E+10,1.05E+10,2.07E+10,1.37E+10,3.47E+10,0.1747381,0.006845084,0.2833814,2.330216,2122.465,3860.84,1.818995,22.24078,3.868858,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.4216,77.61741,142.0632,2.77E+10,1.07E+10,2.17E+10,1.45E+10,3.60E+10,0.1765305,0.000652629,0.2871609,2.333925,2145.824,3927.93,1.830488,23.83582,3.873138,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.574,76.12906,139.3965,2.88E+10,1.12E+10,2.25E+10,1.51E+10,3.74E+10,0.17114,2.68E-06,0.2873015,2.335056,2187.201,4003.942,1.83093,25.43086,3.898343,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.7264,75.38456,136.5703,2.99E+10,1.17E+10,2.28E+10,1.50E+10,3.83E+10,0.1691837,2.86E-05,0.2808794,2.345575,2231.938,4043.371,1.811631,27.02591,3.923776,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5024.8788,74.95938,135.0309,3.08E+10,1.21E+10,2.31E+10,1.50E+10,3.91E+10,0.1701874,0.000112136,0.2772154,2.36684,2257.399,4066.212,1.801371,27.36161,3.952557,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.0312,74.94194,133.5461,3.15E+10,1.24E+10,2.29E+10,1.46E+10,3.94E+10,0.1728076,0.000428044,0.270046,2.383009,2282.451,4067.268,1.782063,27.69731,3.987838,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.1836,75.50293,132.5475,3.18E+10,1.26E+10,2.21E+10,1.37E+10,3.89E+10,0.1789987,0.001623409,0.2596543,2.387792,2299.567,4037.321,1.75574,28.03301,4.026505,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.336,76.38939,132.1279,3.18E+10,1.27E+10,2.11E+10,1.26E+10,3.81E+10,0.1767792,0.002503531,0.2489158,2.392106,2306.86,3990.162,1.729709,29.14234,4.064923,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.4884,76.97041,131.81,3.19E+10,1.29E+10,2.06E+10,1.20E+10,3.77E+10,0.1697788,0.003486024,0.2411815,2.406612,2312.428,3960.128,1.712567,30.25167,4.099866,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.6408,77.68921,131.4909,3.21E+10,1.30E+10,2.00E+10,1.13E+10,3.74E+10,0.1611704,0.003212936,0.2317843,2.427447,2318.036,3923.446,1.692588,31.361,4.12411,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.7932,78.3631,131.5291,3.22E+10,1.31E+10,1.95E+10,1.07E+10,3.70E+10,0.1549775,0.001465881,0.224848,2.444532,2317.385,3889.749,1.678492,32.78761,4.142043,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5025.9456,79.14078,132.3188,3.17E+10,1.30E+10,1.90E+10,1.03E+10,3.63E+10,0.1577896,0.002738887,0.2215057,2.446121,2303.619,3851.613,1.671968,34.21422,4.154242,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.098,79.66106,133.4086,3.09E+10,1.26E+10,1.86E+10,1.01E+10,3.54E+10,0.161628,0.009397465,0.2228712,2.416612,2284.744,3826.262,1.674732,35.64083,4.161042,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.2504,79.17067,133.9176,3.03E+10,1.23E+10,1.88E+10,1.06E+10,3.51E+10,0.1188244,0.008482317,0.231258,2.371459,2276.028,3850.187,1.691628,39.93489,4.169333,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.4028,78.11348,133.7122,3.01E+10,1.21E+10,1.94E+10,1.13E+10,3.55E+10,0.1012011,0.003573667,0.2409185,2.334472,2279.555,3902.392,1.711875,44.22896,4.176715,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.5552,76.90823,132.8768,3.05E+10,1.22E+10,2.02E+10,1.20E+10,3.65E+10,0.1551829,4.68E-05,0.2481062,2.320643,2293.934,3963.676,1.72784,48.52303,4.181354,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.7076,75.63779,131.757,3.11E+10,1.24E+10,2.11E+10,1.28E+10,3.76E+10,0.179966,2.67E-06,0.2542089,2.315956,2313.416,4030.158,1.74204,50.38052,4.197994,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5026.86,74.46871,130.5693,3.17E+10,1.26E+10,2.20E+10,1.35E+10,3.88E+10,0.1909527,0.004702782,0.2589485,2.313535,2334.533,4093.438,1.753395,52.23801,4.223608,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.0124,73.28935,129.1401,3.27E+10,1.30E+10,2.30E+10,1.43E+10,4.02E+10,0.1944201,0.007369166,0.2624496,2.325082,2360.321,4159.374,1.762154,54.0955,4.26329,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.1648,72.18348,127.9734,3.37E+10,1.33E+10,2.41E+10,1.52E+10,4.18E+10,0.1924922,0.006998874,0.2666991,2.343795,2381.814,4222.848,1.77293,53.49534,4.315643,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.3172,71.32897,126.8821,3.46E+10,1.36E+10,2.49E+10,1.59E+10,4.31E+10,0.187998,0.004158588,0.2689578,2.359779,2402.331,4273.419,1.778861,52.89518,4.373266,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.4696,70.6312,125.533,3.54E+10,1.40E+10,2.55E+10,1.62E+10,4.41E+10,0.1871472,0.001296277,0.2683391,2.366456,2428.236,4315.457,1.777272,52.29503,4.444152,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.622,70.14586,123.9243,3.63E+10,1.44E+10,2.57E+10,1.61E+10,4.48E+10,0.1988432,0.001881078,0.264241,2.372363,2459.73,4345.352,1.766644,48.4617,4.522648,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.7744,69.64696,122.3711,3.72E+10,1.48E+10,2.59E+10,1.60E+10,4.56E+10,0.2020389,0.001895175,0.2603618,2.379535,2490.997,4376.422,1.756989,44.62837,4.614957,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5027.9268,69.21292,120.9064,3.81E+10,1.51E+10,2.60E+10,1.59E+10,4.62E+10,0.196706,0.001734328,0.2562776,2.383226,2521.043,4403.907,1.74687,40.79504,4.722187,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.0792,68.72974,119.7797,3.88E+10,1.55E+10,2.63E+10,1.60E+10,4.70E+10,0.1846933,0.00183977,0.2545411,2.387279,2544.803,4434.835,1.742741,36.94872,4.825821,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.2316,68.28072,118.4869,3.98E+10,1.59E+10,2.67E+10,1.61E+10,4.79E+10,0.162436,0.000464986,0.2513743,2.40163,2572.58,4464.031,1.735269,33.10239,4.930534,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.384,67.67289,117.065,4.12E+10,1.65E+10,2.74E+10,1.64E+10,4.94E+10,0.1463239,9.91E-05,0.2490248,2.433821,2603.923,4504.339,1.729856,29.25607,5.034964,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.5364,66.76558,115.4276,4.31E+10,1.73E+10,2.86E+10,1.71E+10,5.16E+10,0.1323723,7.19E-06,0.2485931,2.474172,2640.836,4565.732,1.728887,26.5748,5.136419,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.6888,65.86339,113.7314,4.50E+10,1.80E+10,2.97E+10,1.77E+10,5.38E+10,0.1235748,6.94E-06,0.2476074,2.510311,2680.377,4627.933,1.726717,23.89354,5.233236,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.8412,65.36842,111.8323,4.66E+10,1.88E+10,2.99E+10,1.74E+10,5.49E+10,0.1219789,6.73E-05,0.2403939,2.527318,2725.77,4662.843,1.710767,21.21228,5.312654,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5028.9936,65.21323,110.2393,4.77E+10,1.94E+10,2.95E+10,1.66E+10,5.54E+10,0.1232434,0.000390236,0.2306214,2.534803,2765.138,4673.953,1.690467,19.60402,5.372432,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.146,65.58997,109.1652,4.84E+10,1.99E+10,2.85E+10,1.53E+10,5.50E+10,0.1204092,0.004758711,0.2173633,2.547291,2792.115,4647.448,1.664512,17.99576,5.408402,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.2984,66.542,109.3462,4.78E+10,1.98E+10,2.71E+10,1.39E+10,5.35E+10,0.1340177,0.00939069,0.2058934,2.550825,2787.584,4581.07,1.643357,16.3875,5.42608,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.4508,67.58732,110.7755,4.58E+10,1.90E+10,2.57E+10,1.30E+10,5.11E+10,0.1616047,0.01119732,0.2034078,2.511635,2752.121,4510.239,1.638925,16.13014,5.425616,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.6032,68.75522,113.4176,4.24E+10,1.75E+10,2.43E+10,1.26E+10,4.77E+10,0.1960322,0.009424005,0.2093907,2.423591,2688.325,4433.994,1.649485,15.87278,5.406728,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.7556,69.92397,116.2038,3.92E+10,1.61E+10,2.30E+10,1.23E+10,4.45E+10,0.2289893,0.01075895,0.2160477,2.342869,2623.396,4359.183,1.661799,15.61542,5.366522,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5029.908,70.49369,118.5008,3.77E+10,1.54E+10,2.29E+10,1.27E+10,4.34E+10,0.2339186,0.01179054,0.2258503,2.322641,2572.706,4323.861,1.680939,16.38929,5.30885,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.0604,70.77943,120.6269,3.71E+10,1.50E+10,2.36E+10,1.36E+10,4.36E+10,0.2200909,0.01165849,0.2373753,2.349178,2526.911,4306.344,1.704268,17.16317,5.23618,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.2128,70.67038,121.885,3.73E+10,1.50E+10,2.46E+10,1.46E+10,4.45E+10,0.19205,0.01065137,0.2465831,2.393189,2500.857,4313.04,1.724764,17.93705,5.145065,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.3652,69.89788,123.0881,3.76E+10,1.49E+10,2.64E+10,1.64E+10,4.63E+10,0.1582657,0.008926956,0.2615035,2.432193,2476.33,4362.109,1.761681,19.58813,5.043864,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.5176,67.84322,123.7334,3.84E+10,1.49E+10,2.99E+10,1.99E+10,4.98E+10,0.1401618,0.005502075,0.2841825,2.463472,2463.382,4496.805,1.825557,21.23922,4.933414,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.67,65.28412,123.1664,3.97E+10,1.52E+10,3.39E+10,2.37E+10,5.41E+10,0.1357301,0.003837368,0.3045951,2.482068,2475.141,4670.057,1.886767,22.8903,4.819139,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.8224,63.8659,120.4389,4.16E+10,1.59E+10,3.54E+10,2.48E+10,5.67E+10,0.1324446,0.002544239,0.3041744,2.487992,2532.007,4773.21,1.885606,25.79642,4.70262,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5030.9748,63.19442,116.914,4.38E+10,1.69E+10,3.54E+10,2.41E+10,5.80E+10,0.1286518,0.001550461,0.2933134,2.491678,2607.572,4823.216,1.850099,28.70254,4.576477,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.1272,63.29298,114.6767,4.51E+10,1.76E+10,3.43E+10,2.26E+10,5.78E+10,0.1249567,0.00105348,0.2807941,2.490712,2658.171,4815.705,1.811859,31.60865,4.441216,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.2796,63.3855,113.1396,4.59E+10,1.80E+10,3.34E+10,2.14E+10,5.75E+10,0.1239228,0.001488703,0.2711559,2.484859,2694.174,4808.677,1.784961,35.37037,4.298097,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.432,63.4945,111.8605,4.64E+10,1.84E+10,3.26E+10,2.03E+10,5.71E+10,0.1199512,0.002958922,0.2621425,2.476546,2725.047,4800.427,1.761764,39.13209,4.167232,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.5844,63.56942,110.8485,4.69E+10,1.87E+10,3.19E+10,1.94E+10,5.68E+10,0.116883,0.004267003,0.2549734,2.469669,2749.713,4794.764,1.743738,42.89381,4.0602,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.7368,63.45382,110.4214,4.72E+10,1.88E+10,3.19E+10,1.94E+10,5.70E+10,0.1117777,0.004480911,0.2534674,2.471137,2760.397,4803.523,1.740176,47.43106,3.979997,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5031.8892,63.26759,109.6292,4.81E+10,1.92E+10,3.21E+10,1.93E+10,5.77E+10,0.1028343,0.003029611,0.2502725,2.48602,2780.348,4817.654,1.732791,51.96832,3.9256,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.0416,63.25847,108.8718,4.93E+10,1.98E+10,3.22E+10,1.90E+10,5.86E+10,0.09543958,0.000301788,0.2450749,2.524477,2799.695,4818.354,1.721091,56.50557,3.899738,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.194,63.23449,108.3024,5.08E+10,2.05E+10,3.27E+10,1.91E+10,6.00E+10,0.08412348,1.08E-05,0.2413679,2.583801,2814.397,4820.227,1.712715,58.66922,3.907167,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.3464,62.82669,107.6544,5.24E+10,2.11E+10,3.38E+10,1.98E+10,6.20E+10,0.08498628,0.006905308,0.2417253,2.63396,2831.478,4851.593,1.713488,60.83288,3.955938,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.4988,62.38754,106.609,5.36E+10,2.16E+10,3.43E+10,1.99E+10,6.32E+10,0.1028694,0.01415474,0.2395912,2.645864,2859.074,4885.638,1.708819,62.99654,4.053774,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.6512,62.21563,106.2485,5.31E+10,2.14E+10,3.39E+10,1.97E+10,6.25E+10,0.1322239,0.02696342,0.2390922,2.605654,2868.748,4899.091,1.707746,59.65021,4.188427,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.8036,62.28944,106.0336,5.20E+10,2.10E+10,3.29E+10,1.89E+10,6.09E+10,0.1408336,0.09716944,0.2364208,2.543332,2874.609,4893.354,1.702322,56.30388,4.340158,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5032.956,62.70944,105.676,5.07E+10,2.07E+10,3.11E+10,1.74E+10,5.87E+10,0.1349614,0.1674233,0.2279662,2.483208,2884.482,4860.89,1.685308,52.95755,4.494169,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.1084,63.70816,106.3118,4.90E+10,2.01E+10,2.91E+10,1.58E+10,5.59E+10,0.1292675,0.2270763,0.2197732,2.441148,2867.615,4785.298,1.668765,47.42292,4.629453,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.2608,65.14505,108.3372,4.64E+10,1.91E+10,2.73E+10,1.46E+10,5.28E+10,0.1284659,0.2272045,0.2167702,2.409312,2813.685,4680.233,1.66326,41.88828,4.738272,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.4132,66.5293,110.0992,4.44E+10,1.83E+10,2.57E+10,1.35E+10,5.02E+10,0.1379791,0.1408581,0.2122857,2.38994,2769.019,4581.784,1.65481,36.35364,4.805459,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.5656,67.44724,112.8236,4.26E+10,1.74E+10,2.55E+10,1.39E+10,4.88E+10,0.1706891,0.03356539,0.2215549,2.387296,2702.887,4519.647,1.672565,32.00941,4.831072,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.718,68.27063,116.2023,4.08E+10,1.65E+10,2.58E+10,1.48E+10,4.78E+10,0.1819791,0.008381726,0.2360428,2.399353,2623.653,4464.63,1.702046,27.66517,4.812799,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5033.8704,68.36214,118.8485,3.99E+10,1.59E+10,2.69E+10,1.63E+10,4.81E+10,0.18175,0.001450925,0.2521951,2.421978,2565.29,4458.644,1.738573,23.32093,4.750385,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.0228,67.99624,120.4348,3.97E+10,1.57E+10,2.83E+10,1.79E+10,4.93E+10,0.1671774,9.31E-05,0.2660307,2.450814,2530.843,4482.742,1.771236,23.17842,4.659111,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.1752,67.37865,120.1609,4.07E+10,1.60E+10,2.96E+10,1.89E+10,5.10E+10,0.1383617,0.00072144,0.2706471,2.490222,2536.602,4523.908,1.783447,23.03591,4.547882,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.3276,66.60273,119.8515,4.18E+10,1.64E+10,3.12E+10,2.03E+10,5.31E+10,0.1100944,0.005079904,0.2765964,2.53335,2543.194,4576.782,1.799582,22.8934,4.434652,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.48,65.59235,118.9382,4.30E+10,1.68E+10,3.28E+10,2.16E+10,5.52E+10,0.1130451,0.005810842,0.2814723,2.55539,2562.806,4647.579,1.813406,23.82194,4.332771,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.6324,64.49199,117.4643,4.40E+10,1.71E+10,3.40E+10,2.26E+10,5.68E+10,0.1188409,0.02004045,0.2841767,2.544365,2595.16,4726.583,1.821386,24.75047,4.249784,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.7848,63.69333,115.2623,4.51E+10,1.76E+10,3.42E+10,2.25E+10,5.77E+10,0.1220651,0.04090146,0.2799823,2.519518,2645.14,4785.722,1.809563,25.679,4.186982,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5034.9372,62.92082,112.3899,4.70E+10,1.85E+10,3.43E+10,2.20E+10,5.89E+10,0.1214435,0.05523169,0.2715667,2.50893,2712.795,4844.828,1.786151,27.38587,4.13842,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.0896,62.15032,109.5496,4.92E+10,1.95E+10,3.45E+10,2.15E+10,6.05E+10,0.1180281,0.04322227,0.2622058,2.514342,2783.273,4904.268,1.762589,29.09275,4.099251,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.242,62.00079,107.4117,5.05E+10,2.02E+10,3.37E+10,2.02E+10,6.06E+10,0.1134873,0.02159242,0.2500955,2.509406,2837.749,4916.084,1.732439,30.79963,4.059033,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.3944,62.16596,106.5327,5.06E+10,2.04E+10,3.27E+10,1.91E+10,5.99E+10,0.111379,0.01455493,0.2415283,2.489601,2861.286,4903.146,1.713801,32.2469,4.009794,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.5468,62.69343,105.545,5.06E+10,2.06E+10,3.09E+10,1.72E+10,5.84E+10,0.1146411,0.01430199,0.2272456,2.471213,2887.917,4861.959,1.683611,33.69417,3.947269,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.6992,63.2774,105.631,5.02E+10,2.06E+10,2.99E+10,1.62E+10,5.73E+10,0.1242853,0.01089374,0.2201458,2.468952,2885.618,4817.071,1.669338,35.14145,3.863145,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5035.8516,63.90121,106.665,4.92E+10,2.02E+10,2.93E+10,1.59E+10,5.62E+10,0.1357612,0.00520069,0.2200814,2.470187,2857.706,4770.209,1.669237,37.34604,3.762923,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5036.004,64.5088,107.7558,4.82E+10,1.97E+10,2.88E+10,1.56E+10,5.51E+10,0.1365965,0.002608779,0.2206721,2.466981,2828.713,4724.966,1.670393,39.55064,3.656774,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5036.1564,64.70245,108.3642,4.78E+10,1.96E+10,2.88E+10,1.57E+10,5.49E+10,0.127911,0.006865127,0.2229732,2.471746,2812.748,4710.806,1.674814,41.75523,3.559183,
