wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.2192,68.11161,110.3156,4.46E+10,1.87E+10,2.41E+10,1.17E+10,4.91E+10,0.1340448,0.001381835,0.1916483,2.449462,2762.981,4475.879,1.619941,10.19024,5.163643,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.3716,68.16871,110.8879,4.43E+10,1.85E+10,2.43E+10,1.20E+10,4.90E+10,0.1249134,0.000989015,0.195866,2.450891,2748.772,4471.661,1.62688,13.17005,5.207579,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.524,66.12939,111.1395,4.54E+10,1.85E+10,2.77E+10,1.54E+10,5.24E+10,0.1110407,0.002410583,0.2255256,2.464626,2742.505,4610.885,1.681229,20.48026,5.184477,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.6764,62.80038,109.9408,4.82E+10,1.92E+10,3.34E+10,2.06E+10,5.89E+10,0.1000958,0.005192085,0.2574519,2.493867,2772.607,4858.007,1.751819,25.74054,5.082173,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.8288,60.6852,107.2056,5.15E+10,2.04E+10,3.64E+10,2.28E+10,6.36E+10,0.09443861,0.005385039,0.2640665,2.520653,2843.819,5022.857,1.766482,26.49212,5.0178,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5774.9812,60.28723,105.1782,5.35E+10,2.13E+10,3.64E+10,2.22E+10,6.48E+10,0.09200708,0.001984471,0.255312,2.536391,2898.01,5055.802,1.744612,22.35733,4.994252,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.1336,60.69937,105.4382,5.33E+10,2.13E+10,3.58E+10,2.16E+10,6.42E+10,0.09297225,1.30E-05,0.2521542,2.545627,2890.888,5021.678,1.737064,18.67385,5.05426,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.286,61.476,106.7104,5.21E+10,2.08E+10,3.49E+10,2.11E+10,6.27E+10,0.09507355,8.16E-06,0.2516177,2.549074,2856.434,4958.222,1.735807,16.26777,5.092836,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.4384,62.06998,108.2853,5.05E+10,2.01E+10,3.44E+10,2.10E+10,6.12E+10,0.0970121,5.64E-06,0.2552776,2.537988,2814.97,4910.654,1.74454,15.04599,5.185081,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.5908,62.70894,110.0604,4.87E+10,1.93E+10,3.38E+10,2.09E+10,5.95E+10,0.09929951,0.000413034,0.259643,2.520171,2769.566,4860.728,1.755078,13.92689,5.161184,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.7432,62.99442,111.3756,4.77E+10,1.88E+10,3.38E+10,2.12E+10,5.89E+10,0.1003416,0.002195219,0.2647681,2.515516,2736.737,4838.525,1.768028,13.46101,5.046469,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5775.8956,62.85646,112.3328,4.72E+10,1.86E+10,3.46E+10,2.22E+10,5.93E+10,0.0958259,0.00677702,0.272043,2.522546,2713.413,4849.159,1.787149,11.99686,4.920649,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.048,61.94176,112.3422,4.77E+10,1.86E+10,3.65E+10,2.40E+10,6.13E+10,0.08817182,0.01010192,0.2815563,2.530646,2713.166,4921.422,1.813856,10.43391,4.853001,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.2004,60.20754,110.3551,4.99E+10,1.94E+10,3.92E+10,2.63E+10,6.50E+10,0.08050353,0.01027707,0.2881121,2.535244,2762.482,5063.787,1.832991,9.233408,4.847282,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.3528,58.32115,107.2872,5.30E+10,2.05E+10,4.21E+10,2.84E+10,6.95E+10,0.07329478,0.00807192,0.2902856,2.543041,2841.574,5227.524,1.839628,8.073735,4.814373,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.5052,56.39106,105.2045,5.57E+10,2.15E+10,4.61E+10,3.18E+10,7.48E+10,0.06800763,0.004154981,0.2983746,2.55645,2897.323,5406.761,1.865994,6.994846,4.753148,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.6576,56.02087,104.1908,5.70E+10,2.20E+10,4.67E+10,3.21E+10,7.60E+10,0.06644819,0.001589841,0.2965543,2.566955,2925.446,5441.118,1.860007,6.158095,4.704415,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.81,57.04512,103.5425,5.70E+10,2.22E+10,4.36E+10,2.88E+10,7.32E+10,0.06995407,0.00088233,0.2819381,2.564343,2943.738,5343.689,1.815332,6.365361,4.680996,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5776.9624,58.52806,103.6566,5.56E+10,2.20E+10,3.97E+10,2.50E+10,6.90E+10,0.07870419,0.000505284,0.2658776,2.54066,2940.501,5208.851,1.771358,6.823034,4.767356,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.1148,60.14869,104.5458,5.34E+10,2.13E+10,3.60E+10,2.18E+10,6.45E+10,0.08796181,0.000273147,0.2525724,2.508423,2915.55,5068.277,1.738291,7.657409,4.874772,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.2672,60.42822,105.3074,5.23E+10,2.08E+10,3.55E+10,2.16E+10,6.33E+10,0.09297492,0.000369786,0.2544549,2.487846,2894.401,5044.151,1.74276,7.643095,4.941302,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.4196,60.15036,105.2188,5.25E+10,2.09E+10,3.60E+10,2.21E+10,6.39E+10,0.09442865,0.000478754,0.2572601,2.488002,2896.84,5067.302,1.749263,7.562886,4.908803,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.572,60.05514,104.1112,5.37E+10,2.15E+10,3.59E+10,2.16E+10,6.45E+10,0.0900415,0.00096156,0.2505953,2.503978,2927.796,5075.351,1.733579,6.771117,4.807548,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.7244,59.26128,103.036,5.54E+10,2.21E+10,3.73E+10,2.26E+10,6.68E+10,0.09087605,0.001483949,0.2528051,2.524282,2958.227,5143.888,1.738799,6.824277,4.690288,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5777.8768,59.10135,102.8627,5.57E+10,2.22E+10,3.77E+10,2.29E+10,6.74E+10,0.10283,0.001747304,0.2535754,2.532029,2963.178,5157.394,1.740486,7.264316,4.659968,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.0292,61.33005,103.6051,5.36E+10,2.18E+10,3.33E+10,1.88E+10,6.23E+10,0.1200278,0.00186662,0.2297402,2.517781,2942.024,4973.579,1.69033,9.330125,4.753554,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.1816,64.70378,105.3462,4.97E+10,2.08E+10,2.75E+10,1.36E+10,5.51E+10,0.1389346,0.001340473,0.196883,2.47839,2893.626,4713.823,1.628776,10.33041,4.976125,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.334,68.74487,108.6942,4.47E+10,1.92E+10,2.25E+10,9.69E+09,4.80E+10,0.1512411,0.001430159,0.1665668,2.432979,2805.22,4438.559,1.581833,11.06374,5.127611,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.4864,71.96078,112.7164,4.06E+10,1.76E+10,1.97E+10,7.96E+09,4.31E+10,0.1583067,0.001217081,0.1559584,2.399181,2704.925,4236.65,1.566318,11.04404,5.165435,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.6388,74.19327,116.6764,3.78E+10,1.63E+10,1.86E+10,7.70E+09,4.03E+10,0.164839,0.000826627,0.1605135,2.384475,2613.119,4109.1,1.572551,11.10835,5.105427,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.7912,74.90621,120.7586,3.60E+10,1.52E+10,1.92E+10,9.06E+09,3.94E+10,0.1704406,0.001756185,0.1862473,2.382147,2524.778,4069.12,1.612217,11.785,5.102211,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5778.9436,73.93278,123.4361,3.55E+10,1.45E+10,2.11E+10,1.15E+10,4.05E+10,0.1744967,0.003182798,0.2198315,2.384118,2469.395,4123.026,1.669818,11.80893,5.150343,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.096,72.50315,124.1648,3.58E+10,1.44E+10,2.31E+10,1.35E+10,4.23E+10,0.1703396,0.004946482,0.2411774,2.394195,2454.802,4204.371,1.712719,13.14588,5.177883,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.2484,72.1107,124.158,3.62E+10,1.45E+10,2.37E+10,1.40E+10,4.31E+10,0.1546585,0.00899079,0.2454701,2.412163,2454.936,4226.865,1.721784,13.28066,5.189411,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.4008,72.72774,123.9277,3.65E+10,1.47E+10,2.31E+10,1.33E+10,4.28E+10,0.1366038,0.01395144,0.2372773,2.43637,2459.502,4191.092,1.704056,13.30114,5.134918,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.5532,72.8894,122.8617,3.71E+10,1.51E+10,2.28E+10,1.27E+10,4.29E+10,0.1256542,0.01611254,0.2283911,2.45168,2480.939,4181.695,1.685576,14.14258,5.108575,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.7056,71.83975,122.677,3.75E+10,1.51E+10,2.40E+10,1.39E+10,4.42E+10,0.1230723,0.01278627,0.2387503,2.452716,2484.603,4243.29,1.707918,15.22963,5.067845,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5779.858,69.33053,122.1454,3.85E+10,1.53E+10,2.71E+10,1.69E+10,4.74E+10,0.124576,0.007464934,0.2621412,2.449267,2495.49,4398.595,1.762437,16.98287,5.04517,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.0104,66.26567,119.2881,4.11E+10,1.61E+10,3.07E+10,2.00E+10,5.21E+10,0.1178613,0.005487877,0.2768684,2.460184,2555.806,4601.955,1.800406,17.92043,4.945839,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.1628,63.75943,115.7059,4.43E+10,1.73E+10,3.39E+10,2.23E+10,5.69E+10,0.1032498,0.006506717,0.2819814,2.486446,2634.825,4781.801,1.814791,17.06739,4.823617,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.3152,62.44267,112.2061,4.73E+10,1.85E+10,3.51E+10,2.27E+10,5.98E+10,0.0913904,0.008273838,0.2754825,2.509614,2717.11,4881.428,1.796845,16.25063,4.745739,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.4676,62.30214,108.4636,4.98E+10,1.99E+10,3.37E+10,2.04E+10,6.02E+10,0.08832739,0.01038333,0.2531179,2.513528,2811.031,4892.31,1.741004,15.22367,4.808752,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.62,62.80471,105.8144,5.11E+10,2.08E+10,3.13E+10,1.74E+10,5.90E+10,0.09386908,0.01157611,0.2277232,2.506175,2880.707,4853.275,1.684937,15.12017,4.874322,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.7724,63.31408,104.7961,5.13E+10,2.11E+10,2.97E+10,1.56E+10,5.79E+10,0.09777258,0.01189777,0.2125275,2.498659,2908.521,4814.14,1.655205,14.56902,4.964973,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5780.9248,63.2979,105.0754,5.11E+10,2.10E+10,2.99E+10,1.59E+10,5.79E+10,0.09459802,0.01236658,0.2151225,2.497679,2900.818,4815.354,1.66004,13.55147,4.990998,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.0772,62.59437,105.6374,5.13E+10,2.08E+10,3.16E+10,1.77E+10,5.94E+10,0.08753344,0.01323316,0.2293283,2.503973,2885.35,4869.743,1.687775,13.42108,4.98089,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.2296,61.69759,105.6441,5.19E+10,2.09E+10,3.35E+10,1.95E+10,6.13E+10,0.08213736,0.01451935,0.2411611,2.513026,2885.162,4940.445,1.712352,14.24091,4.892807,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.382,61.22735,105.2054,5.26E+10,2.11E+10,3.42E+10,2.01E+10,6.24E+10,0.08207761,0.01194501,0.2439098,2.519025,2897.212,4978.182,1.718271,15.53286,4.814505,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.5344,61.23247,104.673,5.30E+10,2.14E+10,3.39E+10,1.97E+10,6.24E+10,0.0843388,0.008195686,0.2398541,2.518841,2911.943,4977.76,1.709444,17.28191,4.813354,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.6868,61.06645,104.6565,5.31E+10,2.14E+10,3.43E+10,2.00E+10,6.28E+10,0.08490402,0.008335701,0.2418526,2.521824,2912.391,4991.345,1.713844,17.9854,4.832219,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.8392,59.94279,105.0354,5.36E+10,2.13E+10,3.70E+10,2.28E+10,6.54E+10,0.08315109,0.01192415,0.2582248,2.529741,2901.889,5085.792,1.752632,19.25548,4.864038,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5781.9916,59.05589,104.9997,5.43E+10,2.14E+10,3.91E+10,2.48E+10,6.76E+10,0.08121639,0.01552195,0.2686458,2.538913,2902.873,5161.25,1.777977,20.80675,4.84267,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.144,58.70106,104.6538,5.49E+10,2.16E+10,3.99E+10,2.55E+10,6.87E+10,0.07998277,0.01433294,0.2704805,2.547392,2912.467,5192.462,1.782836,25.21848,4.779277,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.2964,58.3906,103.7291,5.59E+10,2.21E+10,4.02E+10,2.55E+10,6.96E+10,0.07818776,0.01011266,0.2680359,2.554579,2938.546,5220.043,1.776452,27.3037,4.699175,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.4488,58.29729,103.1255,5.66E+10,2.24E+10,4.02E+10,2.53E+10,7.00E+10,0.07757302,0.006854166,0.2651715,2.56005,2955.621,5228.375,1.76896,25.73324,4.633774,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.6012,58.71542,103.4066,5.61E+10,2.22E+10,3.93E+10,2.45E+10,6.89E+10,0.08123616,0.005367271,0.262085,2.55723,2947.606,5191.336,1.761188,19.40671,4.645766,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.7536,60.21478,104.4349,5.43E+10,2.17E+10,3.64E+10,2.19E+10,6.53E+10,0.09053279,0.004348171,0.2509294,2.546599,2918.695,5063.402,1.734693,14.41366,4.675917,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5782.906,62.7954,106.0506,5.14E+10,2.09E+10,3.18E+10,1.79E+10,5.97E+10,0.1010454,0.005344945,0.2298512,2.528327,2874.303,4856.505,1.689418,11.76588,4.774029,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.0584,64.86247,108.8503,4.81E+10,1.97E+10,2.91E+10,1.60E+10,5.53E+10,0.106818,0.009433092,0.2245938,2.504948,2800.914,4699.727,1.678073,11.6889,4.908123,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.2108,65.55322,111.4328,4.60E+10,1.86E+10,2.90E+10,1.66E+10,5.38E+10,0.1085737,0.01485366,0.2352813,2.488966,2735.47,4649.663,1.699869,11.98495,5.042278,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.3632,66.15968,112.8328,4.48E+10,1.81E+10,2.85E+10,1.65E+10,5.27E+10,0.1098818,0.01938992,0.2380299,2.480393,2701.399,4607.263,1.705491,12.36122,5.117971,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.5156,66.77264,113.6003,4.40E+10,1.78E+10,2.78E+10,1.59E+10,5.15E+10,0.1127457,0.02052113,0.2360679,2.473267,2683.107,4564.779,1.701302,11.43484,5.130532,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.668,66.59785,114.2757,4.35E+10,1.75E+10,2.82E+10,1.65E+10,5.15E+10,0.1167977,0.02053625,0.2427547,2.460819,2667.262,4576.808,1.715963,10.49483,5.107055,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.8204,65.76697,114.6075,4.35E+10,1.73E+10,2.96E+10,1.80E+10,5.27E+10,0.1216781,0.02106609,0.2544455,2.451965,2659.511,4634.824,1.742736,10.0602,5.044931,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5783.9728,64.2396,114.5193,4.41E+10,1.73E+10,3.20E+10,2.05E+10,5.51E+10,0.1278791,0.01971896,0.2702498,2.447825,2661.561,4745.758,1.783056,10.26674,5.04752,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.1252,63.25691,114.4174,4.44E+10,1.73E+10,3.36E+10,2.21E+10,5.68E+10,0.1347605,0.0145115,0.2798928,2.444695,2663.931,4818.473,1.808782,10.64824,5.116275,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.2776,63.30277,114.0741,4.46E+10,1.74E+10,3.34E+10,2.18E+10,5.66E+10,0.1397743,0.005331737,0.2774865,2.443093,2671.964,4814.985,1.802061,11.16759,5.249721,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.43,64.20109,113.6954,4.45E+10,1.76E+10,3.17E+10,2.00E+10,5.51E+10,0.1375273,0.000418051,0.2658012,2.444629,2680.85,4748.091,1.771136,12.09883,5.305763,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.5824,65.75441,113.5397,4.40E+10,1.76E+10,2.91E+10,1.73E+10,5.26E+10,0.1337993,6.81E-05,0.2474718,2.447207,2684.524,4636.2,1.727019,12.7568,5.314138,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.7348,67.67749,113.4866,4.32E+10,1.77E+10,2.62E+10,1.44E+10,4.97E+10,0.1315827,0.001289363,0.2237269,2.449407,2685.78,4504.755,1.677265,13.37419,5.247095,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5784.8872,68.02379,113.6904,4.30E+10,1.76E+10,2.57E+10,1.40E+10,4.92E+10,0.1285197,0.004360732,0.2210826,2.450595,2680.973,4480.987,1.671426,13.19878,5.253941,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.0396,67.94803,113.9963,4.29E+10,1.75E+10,2.60E+10,1.43E+10,4.93E+10,0.1284935,0.006700834,0.2244593,2.451335,2673.775,4485.853,1.677717,11.60525,5.299628,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.192,68.2291,114.1707,4.26E+10,1.74E+10,2.56E+10,1.40E+10,4.88E+10,0.1317843,0.009365715,0.2222342,2.446735,2669.687,4467.304,1.673344,10.22746,5.422859,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.3444,68.22124,114.5385,4.24E+10,1.73E+10,2.57E+10,1.42E+10,4.87E+10,0.1363457,0.01146647,0.2250731,2.442024,2661.13,4467.822,1.678931,8.88859,5.479637,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.4968,67.43933,115.127,4.24E+10,1.71E+10,2.71E+10,1.57E+10,4.99E+10,0.140308,0.01180264,0.2385911,2.442969,2647.529,4520.035,1.70732,9.410006,5.479664,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.6492,66.06548,115.3763,4.29E+10,1.71E+10,2.93E+10,1.79E+10,5.21E+10,0.1423067,0.0126057,0.2559635,2.446076,2641.792,4614.132,1.74659,8.737153,5.438204,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.8016,65.20889,115.1045,4.33E+10,1.71E+10,3.06E+10,1.91E+10,5.34E+10,0.1437644,0.0172633,0.2636838,2.444559,2648.04,4674.261,1.765173,9.290867,5.413737,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5785.954,64.83614,114.6034,4.36E+10,1.72E+10,3.09E+10,1.94E+10,5.39E+10,0.1453793,0.02083129,0.2646351,2.437292,2659.62,4701.111,1.767586,8.409757,5.402501,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.1064,64.99698,114.3341,4.36E+10,1.73E+10,3.05E+10,1.89E+10,5.35E+10,0.1463793,0.02061755,0.2612394,2.433781,2665.871,4689.521,1.759098,8.765046,5.389063,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.2588,65.53302,114.3793,4.35E+10,1.73E+10,2.97E+10,1.81E+10,5.28E+10,0.1463605,0.01855726,0.2556459,2.441507,2664.819,4651.17,1.745394,8.387457,5.340831,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.4112,65.48514,114.7015,4.36E+10,1.73E+10,3.00E+10,1.85E+10,5.31E+10,0.1453511,0.01550256,0.2581769,2.452541,2657.342,4654.554,1.751602,8.570394,5.300257,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.5636,65.33992,115.2656,4.34E+10,1.72E+10,3.05E+10,1.91E+10,5.34E+10,0.1435989,0.01273738,0.2632514,2.454653,2644.348,4664.841,1.76409,8.867882,5.299294,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.716,65.92327,115.3209,4.31E+10,1.71E+10,2.96E+10,1.82E+10,5.24E+10,0.1423274,0.009842323,0.2572061,2.450943,2643.067,4623.789,1.749428,10.2076,5.299112,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5786.8684,65.82429,114.858,4.34E+10,1.73E+10,2.96E+10,1.81E+10,5.27E+10,0.1376478,0.007937834,0.2554578,2.456316,2653.725,4630.706,1.744967,11.08527,5.265519,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.0208,65.25903,114.4299,4.43E+10,1.76E+10,3.07E+10,1.89E+10,5.41E+10,0.1273799,0.008305363,0.2589974,2.480937,2663.645,4670.649,1.753478,11.40025,5.151829,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.1732,64.95276,113.9366,4.52E+10,1.79E+10,3.13E+10,1.93E+10,5.52E+10,0.11485,0.01055044,0.2592705,2.506009,2675.189,4692.663,1.754145,10.81756,5.01633,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.3256,64.86427,113.3601,4.56E+10,1.82E+10,3.13E+10,1.91E+10,5.55E+10,0.1052034,0.01396148,0.2565928,2.511822,2688.792,4699.043,1.747653,10.11183,4.939005,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.478,65.24351,112.5603,4.57E+10,1.83E+10,3.01E+10,1.79E+10,5.46E+10,0.1033979,0.01579832,0.246898,2.500881,2707.93,4671.833,1.725307,9.092297,4.916247,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.6304,65.18555,111.3773,4.64E+10,1.87E+10,2.97E+10,1.72E+10,5.46E+10,0.1067562,0.01634574,0.2394873,2.497328,2736.741,4675.966,1.708606,8.421731,4.941614,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.7828,63.74807,110.3009,4.79E+10,1.92E+10,3.19E+10,1.91E+10,5.75E+10,0.1086829,0.01570258,0.2490904,2.511192,2763.395,4782.574,1.730604,7.631805,4.963494,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5787.9352,62.19678,109.4911,4.95E+10,1.96E+10,3.46E+10,2.16E+10,6.08E+10,0.1055233,0.01231035,0.2617702,2.529317,2783.823,4900.991,1.760491,7.722939,4.954044,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.0876,61.49889,108.1091,5.08E+10,2.02E+10,3.54E+10,2.20E+10,6.23E+10,0.09710295,0.006064459,0.2607249,2.536434,2819.576,4956.231,1.757876,7.580111,4.948731,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.24,62.07462,107.2724,5.11E+10,2.05E+10,3.39E+10,2.02E+10,6.12E+10,0.08702759,0.00216457,0.2481588,2.536101,2841.366,4910.724,1.728304,8.046762,4.88627,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.3924,63.07267,107.3338,5.05E+10,2.04E+10,3.19E+10,1.83E+10,5.92E+10,0.08277892,0.00120218,0.2362454,2.534439,2839.741,4832.713,1.701807,8.393971,4.870122,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.5448,64.07475,108.2063,4.93E+10,2.00E+10,3.04E+10,1.71E+10,5.72E+10,0.08689775,0.001912429,0.2300089,2.525326,2816.955,4757.319,1.688789,7.87273,4.942145,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.6972,64.02806,109.8404,4.79E+10,1.93E+10,3.11E+10,1.82E+10,5.68E+10,0.09767987,0.005227079,0.2422789,2.506101,2775.121,4760.656,1.715691,7.681094,5.075103,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5788.8496,63.12312,110.9246,4.73E+10,1.88E+10,3.29E+10,2.04E+10,5.79E+10,0.1144687,0.01063462,0.2604297,2.483757,2747.829,4828.891,1.757388,6.977754,5.18333,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.002,62.49469,111.1669,4.71E+10,1.86E+10,3.40E+10,2.16E+10,5.87E+10,0.1287605,0.01667439,0.2689562,2.469136,2741.823,4877.272,1.778844,7.128963,5.179806,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.1544,62.48318,111.1029,4.69E+10,1.85E+10,3.38E+10,2.15E+10,5.84E+10,0.1384717,0.02089194,0.2686922,2.45458,2743.405,4878.149,1.77814,6.901066,5.200216,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.3068,63.70963,111.0319,4.61E+10,1.84E+10,3.13E+10,1.91E+10,5.58E+10,0.1433005,0.02154423,0.2543292,2.437279,2745.157,4785.276,1.743174,7.605453,5.252474,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.4592,65.55872,111.1348,4.51E+10,1.83E+10,2.82E+10,1.60E+10,5.25E+10,0.1397636,0.01943028,0.2329486,2.429056,2742.617,4650.136,1.695491,8.382722,5.310697,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.6116,66.9251,111.2275,4.45E+10,1.83E+10,2.62E+10,1.40E+10,5.06E+10,0.1283541,0.01823228,0.2161696,2.438578,2740.329,4554.618,1.662069,9.729963,5.318135,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.764,67.04948,110.944,4.51E+10,1.86E+10,2.61E+10,1.37E+10,5.09E+10,0.1148134,0.02162308,0.2122945,2.462167,2747.344,4545.972,1.654672,11.67483,5.280416,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5789.9164,65.28043,110.423,4.67E+10,1.90E+10,2.91E+10,1.64E+10,5.44E+10,0.1076494,0.02304431,0.2309826,2.489723,2760.312,4670.972,1.692119,12.59111,5.269785,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5790.0688,62.62425,109.3921,4.90E+10,1.95E+10,3.36E+10,2.06E+10,5.96E+10,0.1089407,0.01947329,0.2560918,2.511207,2786.417,4869.239,1.747332,14.04117,5.262259,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5790.2212,60.72335,107.336,5.15E+10,2.03E+10,3.64E+10,2.29E+10,6.36E+10,0.1146485,0.01454205,0.2646434,2.521808,2840.068,5020.09,1.767609,12.83092,5.253823,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5790.3736,60.59791,105.8323,5.25E+10,2.09E+10,3.59E+10,2.20E+10,6.38E+10,0.1184773,0.01013104,0.2559849,2.521085,2880.063,5030.09,1.746581,12.63665,5.230989,,
